,quiz_question,correct,correct_label
2599,1.8.3,False,0
2600,1.8.3,False,0
2601,1.8.3,False,0
2602,1.8.3,True,1
2603,1.8.3,True,1
2604,1.8.3,True,1
2605,1.8.3,True,1
2606,1.8.3,False,0
2607,1.8.3,True,1
2608,1.8.3,True,1
2609,1.8.3,False,0
2610,1.8.3,True,1
2611,1.8.3,True,1
2612,1.8.3,False,0
2613,1.8.3,False,0
2614,1.8.3,False,0
2615,1.8.3,True,1
2616,1.8.3,False,0
2617,1.8.3,False,0
2618,1.8.3,True,1
2619,1.8.3,False,0
2620,1.8.3,True,1
2621,1.8.3,True,1
2622,1.8.3,True,1
2623,1.8.3,True,1
2624,1.8.3,True,1
2625,1.8.3,False,0
2626,1.8.3,False,0
2627,1.8.3,False,0
2628,1.8.3,True,1
2629,1.8.3,True,1
2630,1.8.3,True,1
2631,1.8.3,False,0
2632,1.8.3,False,0
2633,1.8.3,True,1
2634,1.8.3,False,0
2635,1.8.3,True,1
2636,1.8.3,True,1
2637,1.8.3,False,0
2638,1.8.3,True,1
2639,1.8.3,False,0
2640,1.8.3,True,1
2641,1.8.3,False,0
2642,1.8.3,False,0
2643,1.8.3,True,1
2644,1.8.3,True,1
2645,1.8.3,False,0
2646,1.8.3,False,0
2647,1.8.3,False,0
2648,1.8.3,False,0
2649,1.8.3,True,1
2650,1.8.3,True,1
2651,1.8.3,True,1
2652,1.8.3,False,0
2653,1.8.3,True,1
2654,1.8.3,True,1
2655,1.8.3,False,0
2656,1.8.3,False,0
2657,1.8.3,True,1
2658,1.8.3,True,1
2659,1.8.3,True,1
2660,1.8.3,True,1
2661,1.8.3,False,0
2662,1.8.3,False,0
2663,1.8.3,False,0
2664,1.8.3,True,1
2665,1.8.3,False,0
2666,1.8.3,False,0
2667,1.8.3,False,0
2668,1.8.3,False,0
2669,1.8.3,True,1
2670,1.8.3,False,0
2671,1.8.3,False,0
2672,1.8.3,False,0
2673,1.8.3,True,1
2674,1.8.3,True,1
2675,1.8.3,False,0
2676,1.8.3,True,1
2677,1.8.3,False,0
2678,1.8.3,True,1
2679,1.8.3,False,0
2680,1.8.3,False,0
2681,1.8.3,False,0
2682,1.8.3,False,0
2683,1.8.3,False,0
2684,1.8.3,True,1
2685,1.8.3,True,1
2686,1.8.3,False,0
2687,1.8.3,False,0
2688,1.8.3,False,0
2689,1.8.3,False,0
2690,1.8.3,True,1
2691,1.8.3,True,1
2692,1.8.3,True,1
2693,1.8.3,True,1
2694,1.8.3,False,0
2695,1.8.3,False,0
2696,1.8.3,False,0
2697,1.8.3,True,1
2698,1.8.3,True,1
2699,1.8.3,False,0
2700,1.8.3,True,1
2701,1.8.3,True,1
2702,1.8.3,False,0
2703,1.8.3,False,0
2704,1.8.3,True,1
2705,1.8.3,False,0
2706,1.8.3,False,0
2707,1.8.3,True,1
2708,1.8.3,False,0
2709,1.8.3,False,0
2710,1.8.3,False,0
2711,1.8.3,False,0
2712,1.8.3,False,0
2713,1.8.3,False,0
2714,1.8.3,True,1
2715,1.8.3,False,0
2716,1.8.3,False,0
2717,1.8.3,False,0
2718,1.8.3,True,1
2719,1.8.3,False,0
2720,1.8.3,False,0
2721,1.8.3,False,0
2722,1.8.3,False,0
2723,1.8.3,True,1
2724,1.8.3,True,1
2725,1.8.3,True,1
2726,1.8.3,False,0
2727,1.8.3,False,0
2728,1.8.3,False,0
2729,1.8.3,True,1
2730,1.8.3,True,1
2731,1.8.3,True,1
2732,1.8.3,True,1
2733,1.8.3,True,1
2734,1.8.3,True,1
2735,1.8.3,False,0
2736,1.8.3,True,1
2737,1.8.3,False,0
2738,1.8.3,True,1
2739,1.8.3,True,1
2740,1.8.3,True,1
2741,1.8.3,False,0
2742,1.8.3,True,1
2743,1.8.3,False,0
2744,1.8.3,True,1
2745,1.8.3,True,1
2746,1.8.3,False,0
2747,1.8.3,False,0
2748,1.8.3,True,1
2749,1.8.3,True,1
2750,1.8.3,True,1
2751,1.8.3,True,1
2752,1.8.3,False,0
2753,1.8.3,False,0
2754,1.8.3,False,0
2755,1.8.3,False,0
2756,1.8.3,True,1
2757,1.8.3,False,0
2758,1.8.3,False,0
2759,1.8.3,True,1
2760,1.8.3,False,0
2761,1.8.3,False,0
2762,1.8.3,False,0
2763,1.8.3,True,1
2764,1.8.3,True,1
2765,1.8.3,True,1
2766,1.8.3,True,1
2767,1.8.3,True,1
2768,1.8.3,True,1
2769,1.8.3,True,1
2770,1.8.3,False,0
2771,1.8.3,False,0
2772,1.8.3,True,1
2773,1.8.3,False,0
2774,1.8.3,True,1
2775,1.8.3,False,0
2776,1.8.3,False,0
2777,1.8.3,True,1
2778,1.8.3,False,0
2779,1.8.3,True,1
2780,1.8.3,True,1
2781,1.8.3,True,1
2782,1.8.3,True,1
2783,1.8.3,True,1
2784,1.8.3,True,1
2785,1.8.3,False,0
2786,1.8.3,True,1
2787,1.8.3,True,1
2788,1.8.3,False,0
2789,1.8.3,True,1
2790,1.8.3,True,1
2791,1.8.3,False,0
2792,1.8.3,True,1
2793,1.8.3,True,1
2794,1.8.3,True,1
2795,1.8.3,False,0
2796,1.8.3,False,0
2797,1.8.3,False,0
2798,1.8.3,False,0
2799,1.8.3,True,1
2800,1.8.3,True,1
2801,1.8.3,False,0
2802,1.8.3,False,0
2803,1.8.3,False,0
2804,1.8.3,True,1
2805,1.8.3,False,0
2806,1.8.3,False,0
2807,1.8.3,False,0
2808,1.8.3,True,1
2809,1.8.3,False,0
2810,1.8.3,False,0
2811,1.8.3,True,1
2812,1.8.3,False,0
2813,1.8.3,False,0
2814,1.8.3,True,1
2815,1.8.3,False,0
2816,1.8.3,False,0
2817,1.8.3,True,1
2818,1.8.3,True,1
2819,1.8.3,False,0
2820,1.8.3,False,0
2821,1.8.3,True,1
2822,1.8.3,False,0
2823,1.8.3,True,1
2824,1.8.3,True,1
2825,1.8.3,True,1
2826,1.8.3,True,1
2827,1.8.3,True,1
2828,1.8.3,True,1
2829,1.8.3,True,1
2830,1.8.3,True,1
2831,1.8.3,True,1
2832,1.8.3,True,1
2833,1.8.3,False,0
2834,1.8.3,True,1
2835,1.8.3,True,1
2836,1.8.3,True,1
2837,1.8.3,False,0
2838,1.8.3,False,0
2839,1.8.3,False,0
2840,1.8.3,True,1
2841,1.8.3,False,0
2842,1.8.3,True,1
2843,1.8.3,True,1
2844,1.8.3,True,1
2845,1.8.3,True,1
2846,1.8.3,False,0
2847,1.8.3,True,1
2848,1.8.3,True,1
2849,1.8.3,True,1
2850,1.8.3,False,0
2851,1.8.3,True,1
2852,1.8.3,True,1
2853,1.8.4,True,1
2854,1.8.4,True,1
2855,1.8.4,True,1
2856,1.8.4,True,1
2857,1.8.4,True,1
2858,1.8.4,True,1
2859,1.8.4,True,1
2860,1.8.4,True,1
2861,1.8.4,True,1
2862,1.8.4,True,1
2863,1.8.4,True,1
2864,1.8.4,True,1
2865,1.8.4,True,1
2866,1.8.4,True,1
2867,1.8.4,True,1
2868,1.8.4,True,1
2869,1.8.4,True,1
2870,1.8.4,True,1
2871,1.8.4,True,1
2872,1.8.4,True,1
2873,1.8.4,True,1
2874,1.8.4,True,1
2875,1.8.4,True,1
2876,1.8.4,True,1
2877,1.8.4,True,1
2878,1.8.4,True,1
2879,1.8.4,True,1
2880,1.8.4,True,1
2881,1.8.4,False,0
2882,1.8.4,True,1
2883,1.8.4,True,1
2884,1.8.4,True,1
2885,1.8.4,True,1
2886,1.8.4,True,1
2887,1.8.4,True,1
2888,1.8.4,True,1
2889,1.8.4,True,1
2890,1.8.4,True,1
2891,1.8.4,True,1
2892,1.8.4,True,1
2893,1.8.4,True,1
2894,1.8.4,True,1
2895,1.8.4,True,1
2896,1.8.4,True,1
2897,1.8.4,True,1
2898,1.8.4,True,1
2899,1.8.4,True,1
2900,1.8.4,True,1
2901,1.8.4,True,1
2902,1.8.4,True,1
2903,1.8.4,True,1
2904,1.8.4,True,1
2905,1.8.4,False,0
2906,1.8.4,True,1
2907,1.8.4,True,1
2908,1.8.4,True,1
2909,1.8.4,True,1
2910,1.8.4,True,1
2911,1.8.4,True,1
2912,1.8.4,True,1
2913,1.8.4,True,1
2914,1.8.4,True,1
2915,1.8.4,True,1
2916,1.8.4,True,1
2917,1.8.4,True,1
2918,1.8.4,True,1
2919,1.8.4,True,1
2920,1.8.4,True,1
2921,1.8.4,True,1
2922,1.8.4,True,1
2923,1.8.4,True,1
2924,1.8.4,True,1
2925,1.8.4,False,0
2926,1.8.4,True,1
2927,1.8.4,True,1
2928,1.8.4,True,1
2929,1.8.4,False,0
2930,1.8.4,True,1
2931,1.8.4,True,1
2932,1.8.4,True,1
2933,1.8.4,True,1
2934,1.8.4,True,1
2935,1.8.4,True,1
2936,1.8.4,True,1
2937,1.8.4,True,1
2938,1.8.4,False,0
2939,1.8.4,True,1
2940,1.8.4,True,1
2941,1.8.4,False,0
2942,1.8.4,True,1
2943,1.8.4,True,1
2944,1.8.4,True,1
2945,1.8.4,True,1
2946,1.8.4,True,1
2947,1.8.4,True,1
2948,1.8.4,True,1
2949,1.8.4,True,1
2950,1.8.4,True,1
2951,1.8.4,False,0
2952,1.8.4,True,1
2953,1.8.4,True,1
2954,1.8.4,True,1
2955,1.8.4,True,1
2956,1.8.4,True,1
2957,1.8.4,True,1
2958,1.8.4,True,1
2959,1.8.4,True,1
2960,1.8.4,True,1
2961,1.8.4,True,1
2962,1.8.4,True,1
2963,1.8.4,True,1
2964,1.8.4,False,0
2965,1.8.4,True,1
2966,1.8.4,True,1
2967,1.8.4,True,1
2968,1.8.4,True,1
2969,1.8.4,True,1
2970,1.8.4,True,1
2971,1.8.4,True,1
2972,1.8.4,True,1
2973,1.8.4,True,1
2974,1.8.4,True,1
2975,1.8.4,True,1
2976,1.8.4,True,1
2977,1.8.4,True,1
2978,1.8.4,True,1
2979,1.8.4,True,1
2980,1.8.4,True,1
2981,1.8.4,True,1
2982,1.8.4,True,1
2983,1.8.4,True,1
2984,1.8.4,True,1
2985,1.8.4,True,1
2986,1.8.4,True,1
2987,1.8.4,True,1
2988,1.8.4,True,1
2989,1.8.4,True,1
2990,1.8.4,True,1
2991,1.8.4,True,1
2992,1.8.4,True,1
2993,1.8.4,True,1
2994,1.8.4,True,1
2995,1.8.4,True,1
2996,1.8.4,True,1
2997,1.8.4,True,1
2998,1.8.4,True,1
2999,1.8.4,True,1
3000,1.8.4,True,1
3001,1.8.4,True,1
3002,1.8.4,True,1
3003,1.8.4,True,1
3004,1.8.4,True,1
3005,1.8.4,True,1
3006,1.8.4,True,1
3007,1.8.4,False,0
3008,1.8.4,True,1
3009,1.8.4,True,1
3010,1.8.4,True,1
3011,1.8.4,True,1
3012,1.8.4,True,1
3013,1.8.4,True,1
3014,1.8.4,True,1
3015,1.8.4,False,0
3016,1.8.4,True,1
3017,1.8.4,True,1
3018,1.8.4,True,1
3019,1.8.4,True,1
3020,1.8.4,True,1
3021,1.8.4,True,1
3022,1.8.4,True,1
3023,1.8.4,True,1
3024,1.8.4,True,1
3025,1.8.4,False,0
3026,1.8.4,True,1
3027,1.8.4,True,1
3028,1.8.4,True,1
3029,1.8.4,True,1
3030,1.8.4,True,1
3031,1.8.4,False,0
3032,1.8.4,True,1
3033,1.8.4,True,1
3034,1.8.4,True,1
3035,1.8.4,True,1
3036,1.8.4,True,1
3037,1.8.4,True,1
3038,1.8.4,True,1
3039,1.8.4,True,1
3040,1.8.4,True,1
3041,1.8.4,True,1
3042,1.8.4,True,1
3043,1.8.4,True,1
3044,1.8.4,False,0
3045,1.8.4,True,1
3046,1.8.4,True,1
3047,1.8.4,True,1
3048,1.8.4,True,1
3049,1.8.4,True,1
3050,1.8.4,True,1
3051,1.8.4,True,1
3052,1.8.4,True,1
3053,1.8.4,True,1
3054,1.8.4,True,1
3055,1.8.4,True,1
3056,1.8.4,True,1
3057,1.8.4,True,1
3058,1.8.4,True,1
3059,1.8.4,True,1
3060,1.8.4,True,1
3061,1.8.4,True,1
3062,1.8.4,True,1
3063,1.8.4,True,1
3064,1.8.4,True,1
3065,1.8.4,True,1
3066,1.8.4,True,1
3067,1.8.4,True,1
3068,1.8.4,True,1
3069,1.8.4,True,1
3070,1.8.4,True,1
3071,1.8.4,True,1
3072,1.8.4,True,1
3073,1.8.4,True,1
3074,1.8.4,True,1
3075,1.8.4,True,1
3076,1.8.4,True,1
3077,1.8.4,False,0
3078,1.8.4,True,1
3079,1.8.4,True,1
3080,1.8.4,True,1
3081,1.8.4,True,1
3082,1.8.4,True,1
3083,1.8.4,True,1
3084,1.8.4,True,1
3085,1.8.4,True,1
3086,1.8.4,True,1
3087,1.8.4,True,1
3088,1.8.4,True,1
3089,1.8.4,True,1
3090,1.8.4,True,1
3091,1.8.4,True,1
3092,1.8.4,True,1
3093,1.8.4,True,1
3094,1.8.4,True,1
3095,1.8.4,True,1
3096,1.8.4,True,1
3097,1.8.4,True,1
3098,1.8.4,True,1
3099,1.8.4,True,1
3100,1.8.4,True,1
3101,1.8.4,True,1
3102,1.8.4,True,1
3103,1.8.4,True,1
3104,1.8.4,True,1
3105,1.8.4,False,0
3106,1.8.4,True,1
3107,1.8.4,True,1
3108,1.8.4,False,0
3109,1.8.4,True,1
3110,1.8.4,False,0
3111,1.8.4,True,1
3112,1.8.4,True,1
3113,1.8.4,True,1
3114,1.8.4,True,1
3115,1.8.4,True,1
3116,1.8.4,True,1
3117,1.8.4,True,1
3118,1.8.4,True,1
3119,1.8.4,True,1
3120,1.8.4,True,1
3121,1.8.4,True,1
3122,1.8.4,True,1
3123,1.8.4,True,1
3124,1.8.4,True,1
3125,1.8.4,True,1
3126,1.8.4,True,1
3127,1.8.4,True,1
3128,1.8.4,True,1
3129,1.8.4,True,1
3130,1.8.4,True,1
3131,1.8.4,True,1
3132,1.8.4,True,1
3133,1.8.4,True,1
3134,1.8.4,True,1
3135,1.8.4,False,0
3136,1.8.4,True,1
3137,1.8.4,True,1
3138,1.8.4,True,1
3139,1.8.4,True,1
3140,1.8.4,True,1
3141,1.8.4,True,1
3142,1.8.4,True,1
3143,1.8.4,True,1
3144,1.8.4,True,1
3145,1.8.4,True,1
3146,1.8.4,True,1
3147,1.8.4,True,1
3148,1.8.4,True,1
3149,1.8.4,True,1
3150,1.8.4,True,1
3151,1.8.4,True,1
3152,1.8.4,False,0
3153,1.8.4,True,1
3154,1.8.4,True,1
3155,1.8.4,True,1
3156,1.8.4,True,1
3157,1.8.4,True,1
3158,1.8.4,True,1
3159,1.8.4,True,1
3160,1.8.4,True,1
3161,1.8.4,True,1
3162,1.8.4,True,1
3163,1.8.4,True,1
3164,1.8.4,True,1
3165,1.8.4,True,1
3166,1.8.4,True,1
3167,1.8.4,True,1
3168,1.8.4,True,1
3169,1.8.4,True,1
3170,1.8.4,True,1
3171,1.8.4,True,1
3172,1.8.4,True,1
3173,1.8.4,True,1
3174,1.8.4,True,1
3175,1.8.4,True,1
3176,1.8.4,True,1
3177,1.8.4,True,1
3178,1.8.4,True,1
3179,1.8.4,False,0
3180,1.8.4,True,1
3181,1.8.4,True,1
3182,1.8.4,True,1
3183,1.8.4,True,1
3184,1.8.4,True,1
3185,1.8.4,False,0
3186,1.8.4,True,1
3187,1.8.4,True,1
3188,1.8.4,True,1
3189,1.8.4,True,1
3190,1.8.4,True,1
3191,1.8.4,True,1
3192,1.8.4,True,1
3193,1.8.4,True,1
3194,1.8.4,True,1
3195,1.8.4,True,1
3196,1.8.4,True,1
3197,1.8.4,True,1
3198,1.8.4,True,1
3199,1.8.4,True,1
3200,1.8.4,True,1
3201,1.8.4,False,0
3202,1.8.4,True,1
3203,1.8.4,True,1
3204,1.8.4,True,1
3205,1.8.4,True,1
3206,1.8.4,True,1
3207,1.8.4,True,1
3208,1.8.4,True,1
3209,1.8.4,True,1
3210,1.8.4,False,0
3211,1.8.4,True,1
3212,1.8.4,True,1
3213,1.8.4,True,1
3214,1.8.4,True,1
3215,1.8.4,True,1
3216,1.8.4,True,1
3217,1.8.4,True,1
3218,1.8.4,True,1
3219,1.8.4,True,1
3220,1.8.4,True,1
3221,1.8.4,False,0
3222,1.8.4,True,1
3223,1.8.4,True,1
3224,1.8.4,True,1
3225,1.8.4,True,1
3226,1.8.4,True,1
3227,1.8.4,True,1
3228,1.8.4,False,0
3229,1.8.4,True,1
3230,1.8.4,False,0
3231,1.8.4,True,1
3232,1.8.4,True,1
3233,1.8.4,True,1
3234,1.8.4,True,1
3235,1.8.4,True,1
3236,1.8.4,True,1
3237,1.8.4,True,1
3238,1.8.4,True,1
3239,1.8.4,False,0
3240,1.8.4,True,1
3241,1.8.4,True,1
3242,1.8.4,True,1
3243,1.8.4,False,0
3244,1.8.4,True,1
3245,1.8.4,False,0
3246,1.8.4,True,1
3247,1.8.4,True,1
3248,1.8.4,True,1
3249,1.8.4,True,1
3250,1.8.4,True,1
3251,1.8.4,True,1
3252,1.8.4,True,1
3253,1.8.4,True,1
3254,1.8.4,True,1
3255,1.8.4,True,1
3256,1.8.4,True,1
3257,1.8.4,True,1
3258,1.8.4,True,1
3259,1.8.4,True,1
3260,1.8.4,True,1
3261,1.8.4,True,1
3262,1.8.4,True,1
3263,1.8.4,True,1
3264,1.8.4,True,1
3265,1.8.4,True,1
3266,1.8.4,True,1
3267,1.8.4,True,1
3268,1.8.4,True,1
3269,1.8.4,True,1
3270,1.8.4,True,1
3271,1.8.4,True,1
3272,1.8.4,True,1
3273,1.8.4,True,1
3274,1.8.4,False,0
3275,1.8.4,True,1
3276,1.8.4,False,0
3277,1.8.4,True,1
3278,1.8.4,True,1
3279,1.8.4,True,1
3280,1.8.4,True,1
3281,1.8.4,False,0
3282,1.8.4,True,1
3283,1.8.4,True,1
3284,1.8.4,True,1
3285,1.8.4,False,0
3286,1.8.4,True,1
3287,1.8.4,False,0
3288,1.8.4,True,1
3289,1.8.4,True,1
3290,1.8.4,True,1
3291,1.8.4,True,1
3292,1.8.4,True,1
3293,1.8.4,True,1
3294,1.8.4,True,1
3295,1.8.4,False,0
3296,1.8.4,True,1
3297,1.8.4,False,0
3298,1.8.4,True,1
3299,1.8.4,True,1
3300,1.8.4,True,1
3301,1.8.4,True,1
3302,1.8.4,True,1
3303,1.8.4,True,1
3304,1.8.4,True,1
3305,1.8.4,True,1
3306,1.8.4,True,1
3307,1.8.4,True,1
3308,1.8.4,False,0
3309,1.8.4,True,1
3310,1.8.4,True,1
3311,1.8.4,True,1
3312,1.8.4,False,0
3313,1.8.4,True,1
3314,1.8.4,False,0
3315,1.8.4,True,1
3316,1.8.4,True,1
3317,1.8.4,True,1
3318,1.8.4,True,1
3319,1.8.4,True,1
3320,1.8.4,True,1
3321,1.8.4,True,1
3322,1.8.4,True,1
3323,1.8.4,True,1
3324,1.8.4,True,1
3325,1.8.4,True,1
3326,1.8.4,True,1
3327,1.8.4,True,1
3328,1.8.4,True,1
3329,1.8.4,True,1
3330,1.8.4,True,1
3331,1.8.4,False,0
3332,1.8.4,True,1
3333,1.8.4,False,0
3334,1.8.4,True,1
3335,1.8.4,True,1
3336,1.8.4,True,1
3337,1.8.4,True,1
3338,1.8.4,True,1
3339,1.8.4,True,1
3340,1.8.4,True,1
3341,1.8.4,True,1
3342,1.8.4,True,1
3343,1.8.4,False,0
3344,1.8.4,True,1
3345,1.8.4,True,1
3346,1.8.4,False,0
3347,1.8.4,True,1
3348,1.8.4,True,1
3349,1.8.4,True,1
3350,1.8.4,True,1
3351,1.8.4,True,1
3352,1.8.4,True,1
3353,1.8.4,True,1
3354,1.8.4,True,1
3355,1.8.4,True,1
3356,1.8.4,True,1
3357,1.8.4,True,1
3358,1.8.4,False,0
3359,1.8.4,True,1
3360,1.8.4,False,0
3361,1.8.4,True,1
3362,1.8.4,True,1
3363,1.8.4,True,1
3364,1.8.4,True,1
3365,1.8.4,False,0
3366,1.8.4,True,1
3367,1.8.4,False,0
3368,1.8.4,True,1
3369,1.8.4,True,1
3370,1.8.4,True,1
3371,1.8.4,True,1
3372,1.8.4,True,1
3373,1.8.4,True,1
3374,1.8.4,True,1
3375,1.8.4,True,1
3376,1.8.4,True,1
3377,1.8.4,True,1
3378,1.8.4,True,1
3379,1.8.4,True,1
3380,1.8.4,True,1
3381,1.8.4,False,0
3382,1.8.4,True,1
3383,1.8.4,True,1
3384,1.8.4,True,1
3385,1.8.4,True,1
3386,1.8.4,False,0
3387,1.8.4,True,1
3388,1.8.4,True,1
3389,1.8.4,True,1
3390,1.8.4,True,1
3391,1.8.4,True,1
3392,1.8.4,True,1
3393,1.8.4,True,1
3394,1.8.4,False,0
3395,1.8.4,True,1
3396,1.8.4,True,1
3397,1.8.4,False,0
3398,1.8.4,True,1
3399,1.8.4,True,1
3400,1.8.4,True,1
3401,1.8.4,True,1
3402,1.8.4,False,0
3403,1.8.4,True,1
3404,1.8.4,False,0
3405,1.8.4,True,1
3406,1.8.4,True,1
3407,1.8.4,True,1
3408,1.8.4,True,1
3409,1.8.4,False,0
3410,1.8.4,True,1
3411,1.8.4,True,1
3412,1.8.4,True,1
3413,1.8.4,True,1
3414,1.8.4,True,1
3415,1.8.4,True,1
3416,1.8.4,True,1
3417,1.8.4,True,1
3418,1.8.4,False,0
3419,1.8.4,True,1
3420,1.8.4,True,1
3421,1.8.4,True,1
3422,1.8.4,True,1
3423,1.8.4,True,1
3424,1.8.4,True,1
3425,1.8.4,True,1
3426,1.8.4,True,1
3427,1.8.4,True,1
3428,1.8.4,False,0
3429,1.8.4,True,1
3430,1.8.4,True,1
3431,1.8.4,True,1
3432,1.8.4,True,1
3433,1.8.4,True,1
3434,1.8.4,True,1
3435,1.8.4,True,1
3436,1.8.4,True,1
3437,1.8.4,True,1
3438,1.8.4,True,1
3439,1.8.4,True,1
3440,1.8.4,True,1
3441,1.8.4,False,0
3442,1.8.4,True,1
3443,1.8.4,True,1
3444,1.8.4,True,1
3445,1.8.4,True,1
3446,1.8.4,True,1
3447,1.8.4,True,1
3448,1.8.4,True,1
3449,1.8.4,True,1
3450,1.8.4,True,1
3451,1.8.4,True,1
3452,1.8.4,True,1
3453,1.8.4,True,1
3454,1.8.4,True,1
3455,1.8.4,True,1
3456,1.8.4,True,1
3457,1.8.4,True,1
3458,1.8.4,True,1
3459,1.8.4,True,1
3460,1.8.4,True,1
3461,1.8.4,False,0
3462,1.8.4,True,1
3463,1.8.4,False,0
3464,1.8.4,True,1
3465,1.8.4,True,1
3466,1.8.4,True,1
3467,1.8.4,True,1
3468,1.8.4,True,1
3469,1.8.4,True,1
3470,1.8.4,True,1
3471,1.8.4,True,1
3472,1.8.4,True,1
3473,1.8.4,True,1
3474,1.8.4,True,1
3475,1.8.4,True,1
3476,1.8.4,False,0
3477,1.8.4,True,1
3478,1.8.4,True,1
3479,1.8.4,True,1
3480,1.8.4,True,1
3481,1.8.4,True,1
3482,1.8.4,True,1
3483,1.8.4,True,1
3484,1.8.4,True,1
3485,1.8.4,False,0
3486,1.8.4,True,1
3487,1.8.4,True,1
3488,1.8.4,True,1
3489,1.8.4,True,1
3490,1.8.4,True,1
3491,1.8.4,True,1
3492,1.8.4,True,1
3493,1.8.4,True,1
3494,1.8.4,True,1
3495,1.8.4,True,1
3496,1.8.4,True,1
3497,1.8.5,True,1
3498,1.8.5,True,1
3499,1.8.5,True,1
3500,1.8.5,True,1
3501,1.8.5,True,1
3502,1.8.5,True,1
3503,1.8.5,True,1
3504,1.8.5,True,1
3505,1.8.5,True,1
3506,1.8.5,True,1
3507,1.8.5,True,1
3508,1.8.5,True,1
3509,1.8.5,True,1
3510,1.8.5,True,1
3511,1.8.5,True,1
3512,1.8.5,True,1
3513,1.8.5,True,1
3514,1.8.5,True,1
3515,1.8.5,True,1
3516,1.8.5,True,1
3517,1.8.5,True,1
3518,1.8.5,True,1
3519,1.8.5,True,1
3520,1.8.5,True,1
3521,1.8.5,True,1
3522,1.8.5,True,1
3523,1.8.5,True,1
3524,1.8.5,True,1
3525,1.8.5,True,1
3526,1.8.5,True,1
3527,1.8.5,True,1
3528,1.8.5,True,1
3529,1.8.5,True,1
3530,1.8.5,True,1
3531,1.8.5,True,1
3532,1.8.5,True,1
3533,1.8.5,True,1
3534,1.8.5,True,1
3535,1.8.5,True,1
3536,1.8.5,True,1
3537,1.8.5,True,1
3538,1.8.5,True,1
3539,1.8.5,True,1
3540,1.8.5,True,1
3541,1.8.5,True,1
3542,1.8.5,True,1
3543,1.8.5,True,1
3544,1.8.5,True,1
3545,1.8.5,True,1
3546,1.8.5,True,1
3547,1.8.5,True,1
3548,1.8.5,True,1
3549,1.8.5,True,1
3550,1.8.5,True,1
3551,1.8.5,True,1
3552,1.8.5,True,1
3553,1.8.5,True,1
3554,1.8.5,True,1
3555,1.8.5,True,1
3556,1.8.5,True,1
3557,1.8.5,True,1
3558,1.8.5,True,1
3559,1.8.5,True,1
3560,1.8.5,True,1
3561,1.8.5,True,1
3562,1.8.5,True,1
3563,1.8.5,True,1
3564,1.8.5,True,1
3565,1.8.5,True,1
3566,1.8.5,True,1
3567,1.8.5,True,1
3568,1.8.5,True,1
3569,1.8.5,True,1
3570,1.8.5,True,1
3571,1.8.5,True,1
3572,1.8.5,True,1
3573,1.8.5,True,1
3574,1.8.5,True,1
3575,1.8.5,True,1
3576,1.8.5,True,1
3577,1.8.5,True,1
3578,1.8.5,True,1
3579,1.8.5,True,1
3580,1.8.5,True,1
3581,1.8.5,True,1
3582,1.8.5,True,1
3583,1.8.5,True,1
3584,1.8.5,True,1
3585,1.8.5,True,1
3586,1.8.5,True,1
3587,1.8.5,True,1
3588,1.8.5,True,1
3589,1.8.5,True,1
3590,1.8.5,True,1
3591,1.8.5,True,1
3592,1.8.5,True,1
3593,1.8.5,True,1
3594,1.8.5,True,1
3595,1.8.5,True,1
3596,1.8.5,True,1
3597,1.8.5,True,1
3598,1.8.5,True,1
3599,1.8.5,True,1
3600,1.8.5,True,1
3601,1.8.5,True,1
3602,1.8.5,True,1
3603,1.8.5,True,1
3604,1.8.5,True,1
3605,1.8.5,True,1
3606,1.8.5,True,1
3607,1.8.5,True,1
3608,1.8.5,True,1
3609,1.8.5,True,1
3610,1.8.5,True,1
3611,1.8.5,True,1
3612,1.8.5,True,1
3613,1.8.5,True,1
3614,1.8.5,True,1
3615,1.8.5,True,1
3616,1.8.5,True,1
3617,1.8.5,True,1
3618,1.8.5,True,1
3619,1.8.5,True,1
3620,1.8.5,True,1
3621,1.8.5,True,1
3622,1.8.5,True,1
3623,1.8.5,True,1
3624,1.8.5,True,1
3625,1.8.5,True,1
3626,1.8.5,True,1
3627,1.8.5,True,1
3628,1.8.5,True,1
3629,1.8.5,True,1
3630,1.8.5,True,1
3631,1.8.5,True,1
3632,1.8.5,True,1
3633,1.8.5,True,1
3634,1.8.5,True,1
3635,1.8.5,True,1
3636,1.8.5,True,1
3637,1.8.5,True,1
3638,1.8.5,True,1
3639,1.8.5,True,1
3640,1.8.5,True,1
3641,1.8.5,True,1
3642,1.8.5,True,1
3643,1.8.5,True,1
3644,1.8.5,True,1
3645,1.8.5,True,1
3646,1.8.5,True,1
3647,1.8.5,True,1
3648,1.8.5,True,1
3649,1.8.5,True,1
3650,1.8.5,True,1
3651,1.8.5,True,1
3652,1.8.5,True,1
3653,1.8.5,True,1
3654,1.8.5,True,1
3655,1.8.5,True,1
3656,1.8.5,True,1
3657,1.8.5,True,1
3658,1.8.5,True,1
3659,1.8.5,True,1
3660,1.8.5,True,1
3661,1.8.5,True,1
3662,1.8.5,True,1
3663,1.8.5,True,1
3664,1.8.5,True,1
3665,1.8.5,True,1
3666,1.8.5,True,1
3667,1.8.5,True,1
3668,1.8.5,True,1
3669,1.8.5,True,1
3670,1.8.5,True,1
3671,1.8.5,True,1
3672,1.8.5,True,1
3673,1.8.5,True,1
